order_id,order_date,customer_id,customer_segment,region,marketing_channel,product_id,product_name,category,tier,units_sold,standard_price,discount_pct,final_price,revenue,cost,profit,profit_margin_pct,returned,customer_rating,month,month_num,discount_band,adjusted_profit,unit_cost,seasonality_multiplier,channel_discount_multiplier,category_cost_multiplier,discount_effect,return_probability
ORD003699,2024-08-15,CUST00913,VIP,London,Google Ads,SKU117,Pet Grooming Glove Premium,Pet Supplies,Premium,2,47.72,20,36.94,73.89,59.58,14.31,0.19,0,3,August,8,15%+,14.31,30.4,0.98,1.05,0.98,0.79,0.07
ORD003699,2024-08-15,CUST00913,VIP,London,Google Ads,SKU006,USB Hub Premium,Electronics,Premium,1,43.25,10,37.93,37.93,20.92,17.01,0.45,0,4,August,8,6-10%,17.01,19.37,0.98,1.05,1.08,0.895,0.07
ORD003699,2024-08-15,CUST00913,VIP,London,Google Ads,SKU119,Litter Mat Mid,Pet Supplies,Mid,1,32.99,15,27.24,27.24,20.23,7.01,0.26,0,4,August,8,11-15%,7.01,20.64,0.98,1.05,0.98,0.8425,0.07
ORD003700,2024-03-02,CUST00913,VIP,London,Google Ads,SKU095,Facial Roller Mid,Beauty,Mid,1,30.98,15,24.01,24.01,15.03,8.98,0.37,0,3,March,3,11-15%,8.98,16.7,0.92,1.05,0.9,0.8425,0.07
ORD003701,2024-04-13,CUST00913,VIP,London,Facebook Ads,SKU090,Nail Kit Premium,Beauty,Premium,1,82.48,15,66.35,66.35,45.86,20.5,0.31,0,4,April,4,11-15%,20.5,50.95,0.96,1.08,0.9,0.838,0.08
ORD003701,2024-04-13,CUST00913,VIP,London,Facebook Ads,SKU011,Laptop Stand Mid,Electronics,Mid,1,23.97,10,20.53,20.53,17.18,3.34,0.16,0,4,April,4,6-10%,3.34,15.91,0.96,1.08,1.08,0.892,0.08
ORD003701,2024-04-13,CUST00913,VIP,London,Facebook Ads,SKU016,Phone Tripod Budget,Electronics,Budget,2,9.2,15,7.4,14.8,14.39,0.42,0.03,0,3,April,4,11-15%,0.42,6.66,0.96,1.08,1.08,0.838,0.08
ORD003701,2024-04-13,CUST00913,VIP,London,Facebook Ads,SKU076,LED Mirror Budget,Beauty,Budget,2,15.77,10,13.5,27.01,18.9,8.11,0.3,1,5,April,4,6-10%,-4.05,10.5,0.96,1.08,0.9,0.892,0.08
ORD003702,2024-07-13,CUST00913,VIP,London,Organic,SKU113,Collapsible Bowl Mid,Pet Supplies,Mid,3,29.54,15,25.64,76.92,60.59,16.33,0.21,0,5,July,7,11-15%,16.33,20.61,1.0,0.88,0.98,0.868,0.05
ORD003702,2024-07-13,CUST00913,VIP,London,Organic,SKU038,Food Container Set Mid,Home & Kitchen,Mid,3,26.09,10,23.79,71.38,41.13,30.25,0.42,0,5,July,7,6-10%,30.25,13.71,1.0,0.88,1.0,0.912,0.05
ORD003702,2024-07-13,CUST00913,VIP,London,Organic,SKU016,Phone Tripod Budget,Electronics,Budget,3,9.2,0,9.2,27.6,21.58,6.02,0.22,0,5,July,7,No Discount,6.02,6.66,1.0,0.88,1.08,1.0,0.05
ORD003703,2024-06-02,CUST00913,VIP,London,TikTok,SKU044,Reusable Water Bottle Mid,Home & Kitchen,Mid,2,20.14,15,17.17,34.33,27.88,6.45,0.19,1,5,June,6,11-15%,-3.23,13.94,1.03,1.15,1.0,0.8275,0.11
ORD003703,2024-06-02,CUST00913,VIP,London,TikTok,SKU086,Hair Towel Mid,Beauty,Mid,1,27.2,0,28.02,28.02,17.41,10.61,0.38,0,4,June,6,No Discount,10.61,19.34,1.03,1.15,0.9,1.0,0.11
ORD003704,2024-08-08,CUST00913,VIP,London,Facebook Ads,SKU111,Training Pads Premium,Pet Supplies,Premium,3,70.29,10,61.44,184.33,126.42,57.91,0.31,0,5,August,8,6-10%,57.91,43.0,0.98,1.08,0.98,0.892,0.08
ORD003704,2024-08-08,CUST00913,VIP,London,Facebook Ads,SKU038,Food Container Set Mid,Home & Kitchen,Mid,3,26.09,10,22.81,68.42,41.13,27.29,0.4,0,4,August,8,6-10%,27.29,13.71,0.98,1.08,1.0,0.892,0.08
ORD003704,2024-08-08,CUST00913,VIP,London,Facebook Ads,SKU015,Webcam Premium,Electronics,Premium,2,76.48,15,62.81,125.62,87.87,37.75,0.3,0,5,August,8,11-15%,37.75,40.68,0.98,1.08,1.08,0.838,0.08
ORD003705,2024-01-03,CUST00913,VIP,London,Email,SKU075,Face Serum Premium,Beauty,Premium,3,89.3,5,69.86,209.57,151.69,57.89,0.28,0,5,January,1,1-5%,57.89,56.18,0.82,0.92,0.9,0.954,0.04
ORD003705,2024-01-03,CUST00913,VIP,London,Email,SKU071,Skipping Rope Mid,Fitness,Mid,2,35.37,10,26.34,52.67,47.61,5.06,0.1,0,5,January,1,6-10%,5.06,25.06,0.82,0.92,0.95,0.908,0.04
ORD003706,2024-08-31,CUST00913,VIP,London,Affiliate,SKU060,Massage Ball Premium,Fitness,Premium,1,41.33,0,40.5,40.5,19.87,20.63,0.51,0,5,August,8,No Discount,20.63,20.92,0.98,1.02,0.95,1.0,0.07
ORD003706,2024-08-31,CUST00913,VIP,London,Affiliate,SKU036,Coffee Grinder Premium,Home & Kitchen,Premium,1,72.6,10,63.89,63.89,42.88,21.01,0.33,1,5,August,8,6-10%,-10.51,42.88,0.98,1.02,1.0,0.898,0.07
ORD003707,2024-07-11,CUST00913,VIP,London,Facebook Ads,SKU020,Portable Power Bank Mid,Electronics,Mid,1,37.17,10,33.16,33.16,21.74,11.42,0.34,1,4,July,7,6-10%,-5.71,20.13,1.0,1.08,1.08,0.892,0.08
ORD003707,2024-07-11,CUST00913,VIP,London,Facebook Ads,SKU112,Collapsible Bowl Budget,Pet Supplies,Budget,1,10.46,10,9.33,9.33,7.91,1.42,0.15,0,5,July,7,6-10%,1.42,8.07,1.0,1.08,0.98,0.892,0.08
ORD003708,2024-07-24,CUST00913,VIP,London,Google Ads,SKU025,Air Fryer Liners Budget,Home & Kitchen,Budget,1,10.85,5,10.28,10.28,7.97,2.31,0.22,0,3,July,7,1-5%,2.31,7.97,1.0,1.05,1.0,0.9475,0.07
ORD003709,2024-08-09,CUST00913,VIP,London,Google Ads,SKU045,Reusable Water Bottle Premium,Home & Kitchen,Premium,3,74.85,15,61.8,185.4,129.48,55.92,0.3,0,5,August,8,11-15%,55.92,43.16,0.98,1.05,1.0,0.8425,0.07
ORD003710,2024-08-03,CUST00914,Repeat,Midlands,TikTok,SKU016,Phone Tripod Budget,Electronics,Budget,3,9.2,0,9.02,27.05,21.58,5.47,0.2,0,5,August,8,No Discount,5.47,6.66,0.98,1.15,1.08,1.0,0.11
ORD003710,2024-08-03,CUST00914,Repeat,Midlands,TikTok,SKU047,Spice Rack Mid,Home & Kitchen,Mid,3,32.3,5,29.83,89.5,52.53,36.97,0.41,0,4,August,8,1-5%,36.97,17.51,0.98,1.15,1.0,0.9425,0.11
ORD003711,2024-06-18,CUST00914,Repeat,Midlands,Facebook Ads,SKU117,Pet Grooming Glove Premium,Pet Supplies,Premium,3,47.72,5,46.5,139.49,89.38,50.12,0.36,0,5,June,6,1-5%,50.12,30.4,1.03,1.08,0.98,0.946,0.08
ORD003712,2024-04-18,CUST00914,Repeat,Midlands,TikTok,SKU052,Foam Roller Budget,Fitness,Budget,1,13.16,0,12.63,12.63,9.68,2.95,0.23,0,3,April,4,No Discount,2.95,10.19,0.96,1.15,0.95,1.0,0.11
ORD003713,2024-11-29,CUST00914,Repeat,Midlands,Affiliate,SKU022,LED Desk Lamp Budget,Electronics,Budget,2,16.18,5,19.65,39.31,25.62,13.69,0.35,1,4,November,11,1-5%,-6.85,11.86,1.28,1.02,1.08,0.949,0.07
ORD003713,2024-11-29,CUST00914,Repeat,Midlands,Affiliate,SKU024,LED Desk Lamp Premium,Electronics,Premium,1,88.12,5,107.04,107.04,54.7,52.34,0.49,0,4,November,11,1-5%,52.34,50.65,1.28,1.02,1.08,0.949,0.07
ORD003713,2024-11-29,CUST00914,Repeat,Midlands,Affiliate,SKU099,Dog Toy Premium,Pet Supplies,Premium,3,46.94,10,53.95,161.86,77.79,84.07,0.52,0,3,November,11,6-10%,84.07,26.46,1.28,1.02,0.98,0.898,0.07
ORD003713,2024-11-29,CUST00914,Repeat,Midlands,Affiliate,SKU028,Storage Basket Budget,Home & Kitchen,Budget,2,14.34,0,18.36,36.71,19.44,17.27,0.47,0,4,November,11,No Discount,17.27,9.72,1.28,1.02,1.0,1.0,0.07
ORD003714,2024-10-18,CUST00915,Repeat,Midlands,Google Ads,SKU022,LED Desk Lamp Budget,Electronics,Budget,3,16.18,10,16.22,48.66,38.43,10.23,0.21,0,5,October,10,6-10%,10.23,11.86,1.12,1.05,1.08,0.895,0.07
ORD003714,2024-10-18,CUST00915,Repeat,Midlands,Google Ads,SKU090,Nail Kit Premium,Beauty,Premium,3,82.48,10,82.68,248.03,137.56,110.47,0.45,0,5,October,10,6-10%,110.47,50.95,1.12,1.05,0.9,0.895,0.07
ORD003715,2024-02-14,CUST00915,Repeat,Midlands,Organic,SKU045,Reusable Water Bottle Premium,Home & Kitchen,Premium,1,74.85,0,64.37,64.37,43.16,21.21,0.33,0,4,February,2,No Discount,21.21,43.16,0.86,0.88,1.0,1.0,0.05
ORD003715,2024-02-14,CUST00915,Repeat,Midlands,Organic,SKU043,Reusable Water Bottle Budget,Home & Kitchen,Budget,1,16.51,5,13.57,13.57,11.98,1.59,0.12,0,4,February,2,1-5%,1.59,11.98,0.86,0.88,1.0,0.956,0.05
ORD003716,2024-10-20,CUST00915,Repeat,Midlands,Facebook Ads,SKU085,Hair Towel Budget,Beauty,Budget,2,14.85,0,16.63,33.26,18.18,15.08,0.45,0,5,October,10,No Discount,15.08,10.1,1.12,1.08,0.9,1.0,0.08
ORD003716,2024-10-20,CUST00915,Repeat,Midlands,Facebook Ads,SKU028,Storage Basket Budget,Home & Kitchen,Budget,1,14.34,5,15.19,15.19,9.72,5.47,0.36,0,4,October,10,1-5%,5.47,9.72,1.12,1.08,1.0,0.946,0.08
ORD003716,2024-10-20,CUST00915,Repeat,Midlands,Facebook Ads,SKU037,Food Container Set Budget,Home & Kitchen,Budget,1,11.25,5,11.92,11.92,7.6,4.32,0.36,0,5,October,10,1-5%,4.32,7.6,1.12,1.08,1.0,0.946,0.08
ORD003716,2024-10-20,CUST00915,Repeat,Midlands,Facebook Ads,SKU089,Nail Kit Mid,Beauty,Mid,1,37.02,5,39.22,39.22,17.35,21.87,0.56,0,4,October,10,1-5%,21.87,19.28,1.12,1.08,0.9,0.946,0.08
ORD003717,2024-03-12,CUST00916,New,South East,Facebook Ads,SKU053,Foam Roller Mid,Fitness,Mid,3,39.18,5,34.1,102.3,71.25,31.05,0.3,1,5,March,3,1-5%,-15.52,25.0,0.92,1.08,0.95,0.946,0.08
ORD003717,2024-03-12,CUST00916,New,South East,Facebook Ads,SKU012,Laptop Stand Premium,Electronics,Premium,2,43.73,5,38.06,76.12,56.7,19.42,0.26,0,4,March,3,1-5%,19.42,26.25,0.92,1.08,1.08,0.946,0.08
ORD003717,2024-03-12,CUST00916,New,South East,Facebook Ads,SKU080,Makeup Organiser Mid,Beauty,Mid,3,39.85,0,36.66,109.99,56.59,53.39,0.49,0,4,March,3,No Discount,53.39,20.96,0.92,1.08,0.9,1.0,0.08
ORD003717,2024-03-12,CUST00916,New,South East,Facebook Ads,SKU051,Yoga Mat Premium,Fitness,Premium,2,67.03,5,58.34,116.68,51.72,64.96,0.56,0,3,March,3,1-5%,64.96,27.22,0.92,1.08,0.95,0.946,0.08
ORD003718,2024-03-02,CUST00916,New,South East,Organic,SKU079,Makeup Organiser Budget,Beauty,Budget,2,10.24,15,8.18,16.35,12.08,4.28,0.26,0,3,March,3,11-15%,4.28,6.71,0.92,0.88,0.9,0.868,0.05
ORD003718,2024-03-02,CUST00916,New,South East,Organic,SKU050,Yoga Mat Mid,Fitness,Mid,1,29.49,5,25.94,25.94,16.68,9.26,0.36,0,5,March,3,1-5%,9.26,17.56,0.92,0.88,0.95,0.956,0.05
ORD003719,2024-02-21,CUST00917,Repeat,London,Google Ads,SKU058,Massage Ball Budget,Fitness,Budget,1,9.73,0,8.37,8.37,6.61,1.76,0.21,1,3,February,2,No Discount,-0.88,6.96,0.86,1.05,0.95,1.0,0.07
ORD003720,2024-01-30,CUST00917,Repeat,London,Organic,SKU087,Hair Towel Premium,Beauty,Premium,1,89.36,5,70.05,70.05,44.62,25.43,0.36,0,5,January,1,1-5%,25.43,49.58,0.82,0.88,0.9,0.956,0.05
ORD003720,2024-01-30,CUST00917,Repeat,London,Organic,SKU042,Dish Rack Premium,Home & Kitchen,Premium,1,88.18,5,69.13,69.13,48.83,20.3,0.29,0,5,January,1,1-5%,20.3,48.83,0.82,0.88,1.0,0.956,0.05
ORD003720,2024-01-30,CUST00917,Repeat,London,Organic,SKU055,Resistance Bands Budget,Fitness,Budget,2,17.55,5,13.76,27.52,23.86,3.65,0.13,1,5,January,1,1-5%,-1.83,12.56,0.82,0.88,0.95,0.956,0.05
ORD003720,2024-01-30,CUST00917,Repeat,London,Organic,SKU061,Ankle Weights Budget,Fitness,Budget,2,11.88,5,9.31,18.63,16.42,2.21,0.12,0,4,January,1,1-5%,2.21,8.64,0.82,0.88,0.95,0.956,0.05
ORD003721,2024-04-15,CUST00917,Repeat,London,TikTok,SKU090,Nail Kit Premium,Beauty,Premium,2,82.48,5,74.63,149.26,91.71,57.55,0.39,0,3,April,4,1-5%,57.55,50.95,0.96,1.15,0.9,0.9425,0.11
ORD003722,2024-08-19,CUST00917,Repeat,London,Google Ads,SKU061,Ankle Weights Budget,Fitness,Budget,1,11.88,5,11.03,11.03,8.21,2.82,0.26,0,3,August,8,1-5%,2.82,8.64,0.98,1.05,0.95,0.9475,0.07
ORD003722,2024-08-19,CUST00917,Repeat,London,Google Ads,SKU118,Litter Mat Budget,Pet Supplies,Budget,3,11.37,0,11.14,33.43,21.79,11.64,0.35,0,5,August,8,No Discount,11.64,7.41,0.98,1.05,0.98,1.0,0.07
ORD003722,2024-08-19,CUST00917,Repeat,London,Google Ads,SKU071,Skipping Rope Mid,Fitness,Mid,3,35.37,5,32.84,98.53,71.42,27.11,0.28,0,4,August,8,1-5%,27.11,25.06,0.98,1.05,0.95,0.9475,0.07
ORD003723,2024-05-17,CUST00918,Repeat,South West,Google Ads,SKU108,Treat Pouch Premium,Pet Supplies,Premium,1,45.99,5,43.58,43.58,21.64,21.94,0.5,0,4,May,5,1-5%,21.94,22.08,1.0,1.05,0.98,0.9475,0.07
ORD003724,2024-02-11,CUST00918,Repeat,South West,Facebook Ads,SKU077,LED Mirror Mid,Beauty,Mid,1,28.31,0,24.35,24.35,17.75,6.6,0.27,0,5,February,2,No Discount,6.6,19.72,0.86,1.08,0.9,1.0,0.08
ORD003724,2024-02-11,CUST00918,Repeat,South West,Facebook Ads,SKU073,Face Serum Budget,Beauty,Budget,2,14.18,10,10.88,21.76,17.89,3.86,0.18,0,5,February,2,6-10%,3.86,9.94,0.86,1.08,0.9,0.892,0.08
ORD003724,2024-02-11,CUST00918,Repeat,South West,Facebook Ads,SKU062,Ankle Weights Mid,Fitness,Mid,3,37.92,10,29.09,87.27,75.64,11.63,0.13,0,5,February,2,6-10%,11.63,26.54,0.86,1.08,0.95,0.892,0.08
ORD003724,2024-02-11,CUST00918,Repeat,South West,Facebook Ads,SKU008,Bluetooth Speaker Mid,Electronics,Mid,1,38.01,15,27.39,27.39,26.99,0.4,0.01,0,3,February,2,11-15%,0.4,24.99,0.86,1.08,1.08,0.838,0.08
ORD003725,2024-11-28,CUST00918,Repeat,South West,Organic,SKU056,Resistance Bands Mid,Fitness,Mid,1,34.67,15,38.52,38.52,23.42,15.1,0.39,0,5,November,11,11-15%,15.1,24.65,1.28,0.88,0.95,0.868,0.05
ORD003725,2024-11-28,CUST00918,Repeat,South West,Organic,SKU007,Bluetooth Speaker Budget,Electronics,Budget,3,11.05,0,14.14,42.43,26.67,15.77,0.37,0,4,November,11,No Discount,15.77,8.23,1.28,0.88,1.08,1.0,0.05
ORD003725,2024-11-28,CUST00918,Repeat,South West,Organic,SKU098,Dog Toy Mid,Pet Supplies,Mid,3,25.23,15,28.03,84.09,52.27,31.82,0.38,0,5,November,11,11-15%,31.82,17.78,1.28,0.88,0.98,0.868,0.05
ORD003725,2024-11-28,CUST00918,Repeat,South West,Organic,SKU025,Air Fryer Liners Budget,Home & Kitchen,Budget,1,10.85,5,13.28,13.28,7.97,5.31,0.4,0,5,November,11,1-5%,5.31,7.97,1.28,0.88,1.0,0.956,0.05
ORD003726,2024-11-29,CUST00918,Repeat,South West,Google Ads,SKU094,Facial Roller Budget,Beauty,Budget,1,15.55,5,18.86,18.86,10.97,7.89,0.42,0,3,November,11,1-5%,7.89,12.19,1.28,1.05,0.9,0.9475,0.07
ORD003726,2024-11-29,CUST00918,Repeat,South West,Google Ads,SKU015,Webcam Premium,Electronics,Premium,2,76.48,5,92.75,185.51,87.87,97.64,0.53,0,5,November,11,1-5%,97.64,40.68,1.28,1.05,1.08,0.9475,0.07
ORD003727,2024-05-30,CUST00918,Repeat,South West,Organic,SKU082,Scalp Massager Budget,Beauty,Budget,2,8.45,0,8.45,16.9,10.17,6.73,0.4,0,5,May,5,No Discount,6.73,5.65,1.0,0.88,0.9,1.0,0.05
ORD003727,2024-05-30,CUST00918,Repeat,South West,Organic,SKU120,Litter Mat Premium,Pet Supplies,Premium,2,81.53,0,81.53,163.06,74.68,88.38,0.54,0,5,May,5,No Discount,88.38,38.1,1.0,0.88,0.98,1.0,0.05
ORD003727,2024-05-30,CUST00918,Repeat,South West,Organic,SKU052,Foam Roller Budget,Fitness,Budget,2,13.16,5,12.58,25.16,19.36,5.8,0.23,0,5,May,5,1-5%,5.8,10.19,1.0,0.88,0.95,0.956,0.05
ORD003727,2024-05-30,CUST00918,Repeat,South West,Organic,SKU051,Yoga Mat Premium,Fitness,Premium,1,67.03,5,64.08,64.08,25.86,38.22,0.6,0,5,May,5,1-5%,38.22,27.22,1.0,0.88,0.95,0.956,0.05
ORD003728,2024-07-31,CUST00918,Repeat,South West,Facebook Ads,SKU017,Phone Tripod Mid,Electronics,Mid,3,27.41,5,25.93,77.79,63.37,14.42,0.19,0,5,July,7,1-5%,14.42,19.56,1.0,1.08,1.08,0.946,0.08
ORD003728,2024-07-31,CUST00918,Repeat,South West,Facebook Ads,SKU076,LED Mirror Budget,Beauty,Budget,3,15.77,15,13.22,39.65,28.35,11.3,0.28,0,5,July,7,11-15%,11.3,10.5,1.0,1.08,0.9,0.838,0.08
ORD003728,2024-07-31,CUST00918,Repeat,South West,Facebook Ads,SKU077,LED Mirror Mid,Beauty,Mid,3,28.31,15,23.72,71.17,53.24,17.93,0.25,0,4,July,7,11-15%,17.93,19.72,1.0,1.08,0.9,0.838,0.08
ORD003729,2024-07-30,CUST00918,Repeat,South West,TikTok,SKU091,Travel Toiletry Bag Budget,Beauty,Budget,2,17.54,5,16.53,33.06,22.28,10.78,0.33,1,4,July,7,1-5%,-5.39,12.38,1.0,1.15,0.9,0.9425,0.11
ORD003730,2024-01-09,CUST00919,New,North West,Affiliate,SKU090,Nail Kit Premium,Beauty,Premium,3,82.48,10,60.73,182.2,137.56,44.64,0.24,0,5,January,1,6-10%,44.64,50.95,0.82,1.02,0.9,0.898,0.07
ORD003731,2024-11-08,CUST00920,Repeat,Midlands,Google Ads,SKU039,Food Container Set Premium,Home & Kitchen,Premium,1,79.74,15,85.99,85.99,42.01,43.98,0.51,0,5,November,11,11-15%,43.98,42.01,1.28,1.05,1.0,0.8425,0.07
ORD003732,2024-04-17,CUST00920,Repeat,Midlands,Organic,SKU036,Coffee Grinder Premium,Home & Kitchen,Premium,1,72.6,15,60.5,60.5,42.88,17.62,0.29,0,4,April,4,11-15%,17.62,42.88,0.96,0.88,1.0,0.868,0.05
ORD003732,2024-04-17,CUST00920,Repeat,Midlands,Organic,SKU068,Protein Shaker Mid,Fitness,Mid,2,36.18,5,33.2,66.41,44.14,22.27,0.34,0,5,April,4,1-5%,22.27,23.23,0.96,0.88,0.95,0.956,0.05
ORD003732,2024-04-17,CUST00920,Repeat,Midlands,Organic,SKU003,Wireless Charger Premium,Electronics,Premium,1,49.09,10,42.98,42.98,27.51,15.47,0.36,0,4,April,4,6-10%,15.47,25.47,0.96,0.88,1.08,0.912,0.05
ORD003733,2024-03-11,CUST00920,Repeat,Midlands,Google Ads,SKU060,Massage Ball Premium,Fitness,Premium,2,41.33,10,34.03,68.06,39.75,28.31,0.42,0,5,March,3,6-10%,28.31,20.92,0.92,1.05,0.95,0.895,0.07
ORD003733,2024-03-11,CUST00920,Repeat,Midlands,Google Ads,SKU002,Wireless Charger Mid,Electronics,Mid,1,37.06,15,28.73,28.73,28.65,0.07,0.0,0,3,March,3,11-15%,0.07,26.53,0.92,1.05,1.08,0.8425,0.07
ORD003734,2024-12-07,CUST00920,Repeat,Midlands,Organic,SKU117,Pet Grooming Glove Premium,Pet Supplies,Premium,3,47.72,15,50.53,151.6,89.38,62.22,0.41,0,5,December,12,11-15%,62.22,30.4,1.22,0.88,0.98,0.868,0.05
ORD003734,2024-12-07,CUST00920,Repeat,Midlands,Organic,SKU043,Reusable Water Bottle Budget,Home & Kitchen,Budget,2,16.51,5,19.26,38.51,23.96,14.55,0.38,0,4,December,12,1-5%,14.55,11.98,1.22,0.88,1.0,0.956,0.05
ORD003735,2024-04-22,CUST00920,Repeat,Midlands,Email,SKU109,Training Pads Budget,Pet Supplies,Budget,2,15.89,5,14.55,29.11,22.7,6.41,0.22,0,4,April,4,1-5%,6.41,11.58,0.96,0.92,0.98,0.954,0.04
ORD003735,2024-04-22,CUST00920,Repeat,Midlands,Email,SKU093,Travel Toiletry Bag Premium,Beauty,Premium,2,83.83,10,73.07,146.15,97.0,49.14,0.34,0,3,April,4,6-10%,49.14,53.89,0.96,0.92,0.9,0.908,0.04
ORD003735,2024-04-22,CUST00920,Repeat,Midlands,Email,SKU100,Cat Brush Budget,Pet Supplies,Budget,1,16.97,10,14.79,14.79,13.15,1.64,0.11,0,4,April,4,6-10%,1.64,13.42,0.96,0.92,0.98,0.908,0.04
ORD003736,2024-12-02,CUST00920,Repeat,Midlands,Google Ads,SKU006,USB Hub Premium,Electronics,Premium,1,43.25,10,47.22,47.22,20.92,26.31,0.56,0,5,December,12,6-10%,26.31,19.37,1.22,1.05,1.08,0.895,0.07
ORD003736,2024-12-02,CUST00920,Repeat,Midlands,Google Ads,SKU008,Bluetooth Speaker Mid,Electronics,Mid,1,38.01,5,43.94,43.94,26.99,16.95,0.39,0,3,December,12,1-5%,16.95,24.99,1.22,1.05,1.08,0.9475,0.07
ORD003737,2024-01-31,CUST00921,Repeat,London,Google Ads,SKU084,Scalp Massager Premium,Beauty,Premium,2,74.91,5,58.2,116.4,60.21,56.19,0.48,0,5,January,1,1-5%,56.19,33.45,0.82,1.05,0.9,0.9475,0.07
ORD003737,2024-01-31,CUST00921,Repeat,London,Google Ads,SKU105,Pet Blanket Premium,Pet Supplies,Premium,2,63.13,0,51.77,103.53,72.62,30.92,0.3,0,3,January,1,No Discount,30.92,37.05,0.82,1.05,0.98,1.0,0.07
ORD003738,2024-09-06,CUST00921,Repeat,London,TikTok,SKU029,Storage Basket Mid,Home & Kitchen,Mid,2,31.0,5,30.97,61.94,38.28,23.66,0.38,1,4,September,9,1-5%,-11.83,19.14,1.06,1.15,1.0,0.9425,0.11
ORD003738,2024-09-06,CUST00921,Repeat,London,TikTok,SKU104,Pet Blanket Mid,Pet Supplies,Mid,3,34.46,0,36.53,109.58,65.44,44.14,0.4,0,3,September,9,No Discount,44.14,22.26,1.06,1.15,0.98,1.0,0.11
ORD003739,2024-05-12,CUST00921,Repeat,London,Google Ads,SKU115,Pet Grooming Glove Budget,Pet Supplies,Budget,2,17.29,15,14.57,29.13,26.19,2.95,0.1,0,4,May,5,11-15%,2.95,13.36,1.0,1.05,0.98,0.8425,0.07
ORD003740,2024-02-20,CUST00922,VIP,Scotland,Facebook Ads,SKU090,Nail Kit Premium,Beauty,Premium,2,82.48,10,63.27,126.54,91.71,34.83,0.28,0,5,February,2,6-10%,34.83,50.95,0.86,1.08,0.9,0.892,0.08
ORD003741,2024-04-03,CUST00922,VIP,Scotland,Organic,SKU050,Yoga Mat Mid,Fitness,Mid,3,29.49,20,23.33,69.98,50.05,19.94,0.28,0,4,April,4,15%+,19.94,17.56,0.96,0.88,0.95,0.824,0.05
ORD003741,2024-04-03,CUST00922,VIP,Scotland,Organic,SKU055,Resistance Bands Budget,Fitness,Budget,3,17.55,10,15.37,46.1,35.8,10.3,0.22,0,5,April,4,6-10%,10.3,12.56,0.96,0.88,0.95,0.912,0.05
ORD003741,2024-04-03,CUST00922,VIP,Scotland,Organic,SKU085,Hair Towel Budget,Beauty,Budget,2,14.85,5,13.63,27.26,18.18,9.08,0.33,0,5,April,4,1-5%,9.08,10.1,0.96,0.88,0.9,0.956,0.05
ORD003742,2024-12-24,CUST00922,VIP,Scotland,TikTok,SKU001,Wireless Charger Budget,Electronics,Budget,1,11.75,5,13.51,13.51,9.12,4.4,0.33,0,4,December,12,1-5%,4.4,8.44,1.22,1.15,1.08,0.9425,0.11
ORD003742,2024-12-24,CUST00922,VIP,Scotland,TikTok,SKU089,Nail Kit Mid,Beauty,Mid,1,37.02,20,34.78,34.78,17.35,17.42,0.5,0,3,December,12,15%+,17.42,19.28,1.22,1.15,0.9,0.77,0.11
ORD003743,2024-10-24,CUST00922,VIP,Scotland,Organic,SKU002,Wireless Charger Mid,Electronics,Mid,3,37.06,20,34.2,102.61,85.96,16.65,0.16,0,5,October,10,15%+,16.65,26.53,1.12,0.88,1.08,0.824,0.05
ORD003743,2024-10-24,CUST00922,VIP,Scotland,Organic,SKU048,Spice Rack Premium,Home & Kitchen,Premium,1,68.91,5,73.78,73.78,35.45,38.33,0.52,0,5,October,10,1-5%,38.33,35.45,1.12,0.88,1.0,0.956,0.05
ORD003743,2024-10-24,CUST00922,VIP,Scotland,Organic,SKU083,Scalp Massager Mid,Beauty,Mid,3,22.14,15,21.52,64.57,36.07,28.5,0.44,1,4,October,10,11-15%,-14.25,13.36,1.12,0.88,0.9,0.868,0.05
ORD003744,2024-02-29,CUST00922,VIP,Scotland,Organic,SKU010,Laptop Stand Budget,Electronics,Budget,3,13.98,10,10.96,32.89,35.64,-2.75,-0.08,1,5,February,2,6-10%,1.37,11.0,0.86,0.88,1.08,0.912,0.05
ORD003745,2024-09-19,CUST00922,VIP,Scotland,Google Ads,SKU103,Pet Blanket Budget,Pet Supplies,Budget,3,14.28,15,12.75,38.26,27.84,10.42,0.27,0,5,September,9,11-15%,10.42,9.47,1.06,1.05,0.98,0.8425,0.07
ORD003745,2024-09-19,CUST00922,VIP,Scotland,Google Ads,SKU077,LED Mirror Mid,Beauty,Mid,1,28.31,15,25.28,25.28,17.75,7.53,0.3,0,5,September,9,11-15%,7.53,19.72,1.06,1.05,0.9,0.8425,0.07
ORD003745,2024-09-19,CUST00922,VIP,Scotland,Google Ads,SKU066,Gym Gloves Premium,Fitness,Premium,1,58.6,15,52.33,52.33,23.23,29.11,0.56,0,4,September,9,11-15%,29.11,24.45,1.06,1.05,0.95,0.8425,0.07
ORD003745,2024-09-19,CUST00922,VIP,Scotland,Google Ads,SKU069,Protein Shaker Premium,Fitness,Premium,1,55.97,0,59.33,59.33,26.93,32.4,0.55,0,4,September,9,No Discount,32.4,28.35,1.06,1.05,0.95,1.0,0.07
ORD003746,2024-10-10,CUST00922,VIP,Scotland,Facebook Ads,SKU110,Training Pads Mid,Pet Supplies,Mid,1,20.81,10,20.79,20.79,12.04,8.75,0.42,0,5,October,10,6-10%,8.75,12.29,1.12,1.08,0.98,0.892,0.08
